repayment_ratio,liquidation_ratio,total_borrowed,portfolio_diversity,account_age_days,activity_frequency,total_collateral,unique_tokens,total_transactions,cluster,anomaly,score_raw,rank,credit_score
1.9287,1.6008,0.000351,0.0,1150,0.097391,0.000677,49,112,0,1,-0.27494161673676953,1531.0,364.70588235294116
2.3979,1.9903,0.003217,0.0,1700,0.388824,0.007715,240,661,0,1,-0.00829187718700853,656.0,642.2433679354094
0.0,1.157920892373162e+59,0.0,0.0,1405,0.030605,0.100417,21,43,0,1,-0.016680988951080288,682.0,633.9965397923875
1.9948,1.6557,0.001824,0.0,1776,0.32714,0.003638,233,581,0,1,-0.001382661838444925,638.0,647.9527104959632
1.9921,1.6535,0.000333,0.0,1101,0.105359,0.000663,48,116,0,1,-0.28741677958188155,1570.0,352.3356401384083
1.9995,1.6596,0.000128,0.0,1337,0.047868,0.000256,44,64,0,1,-0.23377511360805564,1442.0,392.9354094579008
1.3042,1.0042,0.021485,0.0,1502,0.131158,0.028021,57,197,0,1,-0.16726934965766654,1201.0,469.3771626297578
1.2313,1.0097,3.610147,0.0,1367,0.059254,4.445237,25,81,0,1,-0.21713068433765556,1390.0,409.42906574394465
1.9948,1.6556,0.001868,0.0,1530,0.270588,0.003726,186,414,0,1,-0.0969374022739218,893.0,567.0703575547866
0.0,1.157920892373162e+59,0.0,0.0,57,18.631579,0.007169,412,1062,2,-1,2.277553769791317,3.0,842.7631578947369
0.0,1.157920892373162e+59,0.0,0.0,1536,0.024089,0.071603,18,37,0,1,0.017410541572922985,570.0,669.5213379469435
2.431,2.0906,0.148535,0.0,1714,0.039673,0.361088,17,68,0,1,-0.13736260678863624,1035.0,522.0299884659746
0.0,1.157920892373162e+59,0.0,0.0,1473,0.076035,0.01131,60,112,0,1,0.021539574024784708,549.0,676.1822376009227
1.8848,1.5644,0.003224,0.0,1879,0.237892,0.006076,140,447,0,1,-0.015616981970476562,680.0,634.6309111880046
2.0085,1.6671,0.000324,0.0,1448,1.138812,0.00065,502,1649,2,1,0.13911022490084035,145.0,328.9473684210526
0.0,1.157920892373162e+59,0.0,0.0,79,0.911392,0.122586,34,72,0,1,-0.25776771359749595,1494.0,376.441753171857
0.0,1.157920892373162e+59,0.0,0.0,1054,0.00759,0.991851,6,8,0,1,-0.1214375695542934,977.0,540.4267589388696
2.0255,1.6812,0.000128,0.0,1070,0.194393,0.00026,92,208,0,1,-0.26809495916430764,1513.0,370.4152249134948
3.5435,3.0474,12.064738,0.0,1929,0.215656,42.751474,65,416,0,1,0.027308769565810465,529.0,682.5259515570934
2.0063,1.6652,0.001924,0.0,1094,0.117916,0.00386,53,129,0,1,-0.28572016515230403,1568.0,352.9700115340254
2.0039,1.6632,0.001924,0.0,1094,0.231261,0.003856,77,253,0,1,-0.258214875430226,1495.0,376.12456747404843
1.0201,0.7684,0.003155,0.0,2780,0.483094,0.003218,489,1343,2,1,0.39896941802229097,107.0,466.4473684210526
0.0,1.157920892373162e+59,0.0,0.0,1724,0.580626,0.001475,339,1001,0,1,0.27384136703850537,93.0,820.8189158016147
2.0303,1.6852,0.001927,0.0,1176,0.662415,0.003913,218,779,0,1,-0.11553909674520915,948.0,549.6251441753172
1.32,1.1506,0.551963,0.0,1665,0.12973,0.728587,25,216,0,1,-0.12833153522008933,998.0,533.7658592848904
1.1437,1.0007,0.000832,0.0,1398,0.040057,0.000952,12,56,0,1,-0.226707889938698,1422.0,399.2791234140715
1.934,1.6053,0.001603,0.0,1325,1.851321,0.003101,531,2453,2,1,0.24780209177847723,136.0,361.5131578947368
11.2382,9.3277,0.000497,0.0,1163,0.05331,0.00558,40,62,0,1,-0.282055494815235,1558.0,356.1418685121107
11.2382,9.3277,0.000497,0.0,1140,0.053509,0.00558,36,61,0,1,-0.2894422661718278,1574.0,351.0668973471742
1.9918,1.6532,0.001934,0.0,1329,0.298721,0.003853,169,397,0,1,-0.15367234992803055,1128.0,492.5317185697809
0.0,1.157920892373162e+59,0.0,0.0,1782,0.861392,0.004478,574,1535,2,1,0.41429407231414217,105.0,473.6842105263158
2.2164,1.8396,0.0016,0.0,1419,0.190275,0.003547,128,270,0,1,-0.16029009802023772,1166.0,480.4786620530565
1.2696,1.0411,0.000253,0.0,990,0.017172,0.000321,13,17,0,1,-0.3437150779509051,1656.0,325.05767012687426
2.0465,1.6986,0.000322,0.0,1235,0.106883,0.00066,53,132,0,1,-0.2482660007458675,1480.0,380.88235294117646
0.0,1.157920892373162e+59,0.0,0.0,72,0.097222,0.089016,5,7,0,1,-0.38043309305050466,1691.0,313.95617070357554
9.3559,8.0461,30.003025,0.0,1354,0.098227,280.706613,15,133,0,-1,0.008681820525339893,605.0,658.4198385236448
2.5146,2.1626,161.126897,0.0,1056,0.168561,405.172956,37,178,0,-1,0.31980334119671366,69.0,828.4313725490196
0.0,1.157920892373162e+59,0.0,0.0,184,0.027174,0.008005,5,5,0,1,-0.35922298021902055,1672.0,319.98269896193773
2.034,1.3004,0.003204,0.0,2766,0.248735,0.006517,147,688,0,1,0.24338736366674277,113.0,814.4752018454441
0.0,1.157920892373162e+59,0.0,0.0,1140,0.151754,0.001646,58,173,0,1,-0.05746080703578728,768.0,606.7185697808535
2.041,0.9962,0.001185,0.0,1697,0.81261,0.002419,402,1379,0,1,0.12466150486744068,262.0,767.2145328719723
1.9812,1.6444,0.000641,0.0,1611,0.600248,0.00127,310,967,0,1,0.028635163729780283,526.0,683.477508650519
3.7152,3.0836,2.60197,0.0,303,0.09571,9.666854,11,29,0,1,-0.5104050057911983,1715.0,306.3437139561707
5.2926,3.8361,41.686434,0.0,2246,0.762244,220.631404,401,1712,2,-1,0.5112628560638364,71.0,596.7105263157895
2.1775,1.8169,88.776857,0.0,1473,0.098439,193.312344,26,145,0,-1,0.12863661172291305,255.0,769.4348327566321
2.5591,2.1312,130.829203,0.0,2284,0.777583,334.802404,237,1776,0,-1,0.7573691470085483,4.0,849.0484429065745
1.9902,1.6519,0.000817,0.0,1168,0.101027,0.001625,49,118,0,1,-0.26920547285132007,1517.0,369.14648212226064
2.1859,1.5957,0.013113,0.0,1861,0.049973,0.028663,38,93,0,1,-0.08938153868569755,871.0,574.0484429065743
2.1002,1.7432,0.001166,0.0,1152,0.022569,0.00245,17,26,0,1,-0.2969264981642173,1587.0,346.9434832756632
1.2344,1.0801,0.018331,0.0,1510,0.018543,0.022628,14,28,0,1,-0.19956808831363063,1346.0,423.3852364475202
1.7222,1.433,0.053493,0.0,1694,0.056671,0.092125,29,96,0,1,-0.13649348348713697,1032.0,522.9815455594003
0.0,1.157920892373162e+59,0.0,0.0,1143,0.067367,0.001116,51,77,0,1,-0.07447763100850885,812.0,592.7623990772779
2.0428,1.6955,0.000967,0.0,2968,0.295485,0.001976,282,877,0,1,0.3493346428198539,52.0,833.8235294117648
2.0291,1.6841,0.000322,0.0,2889,0.129457,0.000654,201,374,0,1,0.2599667898576115,102.0,817.964244521338
2.0194,1.6761,0.001607,0.0,1352,0.107249,0.003246,60,145,0,1,-0.21357289539285879,1381.0,412.28373702422147
0.0,1.157920892373162e+59,0.0,0.0,85,0.223529,0.024732,10,19,0,1,-0.35794339795752134,1670.0,320.6170703575548
0.0,1.157920892373162e+59,0.0,0.0,1624,0.684113,18.871495,238,1111,0,1,0.25062391669013157,106.0,816.6955017301038
8.4748,2.2441,0.000193,0.0,2755,0.579673,0.001639,426,1597,2,1,0.4010589651845775,106.0,470.0657894736842
2.3908,1.9844,0.001612,0.0,1456,0.260302,0.003854,171,379,0,1,-0.12426243001407608,984.0,538.20645905421
1.9519,1.62,0.000322,0.0,1513,0.100463,0.000629,55,152,0,1,-0.17114048702902834,1220.0,463.3506343713956
2.2906,1.9012,0.001612,0.0,1417,0.098095,0.003692,61,139,0,1,-0.1969504407078496,1329.0,428.7773933102653
1.9394,1.6097,0.001618,0.0,1446,4.661826,0.003138,1558,6741,2,-1,1.1333071078906516,16.0,795.7236842105262
6423.3819,5524.1084,1e-06,0.0,1211,0.163501,0.009619,25,198,0,1,-0.2505681988672069,1486.0,378.97923875432525
1.3055,1.1354,0.760109,0.0,1822,0.098793,0.992358,44,180,0,1,-0.08548305428567152,848.0,581.3437139561706
5.2893,4.3372,0.177015,0.0,506,0.20751,0.936279,30,105,0,1,-0.44159292911841186,1699.0,311.4186851211073
2.3143,1.9209,0.001612,0.0,1330,0.074436,0.00373,60,99,0,1,-0.2262781801333863,1421.0,399.59630911188003
2.3458,1.947,0.001608,0.0,1421,0.517945,0.003772,378,736,0,1,-0.02830020276843668,709.0,625.4325259515571
2.1589,1.7919,0.00032,0.0,1154,0.253033,0.000692,135,292,0,1,-0.22187396186802302,1403.0,405.30565167243367
0.0,1.157920892373162e+59,0.0,0.0,1628,0.218059,0.016784,164,355,0,1,0.12201962168822957,269.0,764.9942329873126
6763.3789,5545.9707,0.021714,0.0,1357,0.066323,146.861425,33,90,0,1,-0.1397128077076742,1048.0,517.9065743944636
2.2647,1.9816,0.001288,0.0,3031,0.178489,0.002917,170,541,0,1,0.30569629747448435,75.0,826.5282583621683
1.2326,1.0785,0.008046,0.0,1505,0.0299,0.009918,18,45,0,1,-0.19758635842279207,1336.0,426.55709342560556
10.0631,8.6543,0.020303,0.0,1672,0.04366,0.204314,33,73,0,1,-0.1443885870009358,1068.0,511.562860438293
0.0,1.157920892373162e+59,0.0,0.0,2739,0.678715,0.001317,405,1859,2,1,0.6248374672869657,46.0,687.171052631579
0.0,1.157920892373162e+59,0.0,0.0,124,0.096774,0.107533,6,12,0,1,-0.3656713925915203,1678.0,318.0795847750865
0.0,1.157920892373162e+59,0.0,0.0,1523,0.016415,0.001568,16,25,0,1,0.011658350531999925,597.0,660.957324106113
1.182,1.032,2.255695,0.0,1786,0.18925,2.666253,46,338,0,1,-0.07060212814527651,799.0,596.8858131487889
0.0,1.157920892373162e+59,0.0,0.0,1586,0.471627,0.001069,247,748,0,1,0.1851331603209243,158.0,800.2018454440599
0.0,1.157920892373162e+59,0.0,0.0,1644,1.468978,0.00102,512,2415,2,1,0.4847689246772594,78.0,571.3815789473684
0.0,1.157920892373162e+59,0.0,0.0,1540,0.020779,5.174865,13,32,0,1,0.019547298539409952,557.0,673.6447520184545
4.0078,3.4467,0.000514,0.0,1332,0.374625,0.00206,206,499,0,1,-0.1281019975140863,997.0,534.083044982699
2.7442,2.2777,0.000128,0.0,1110,0.056757,0.000352,49,63,0,1,-0.29380382051841314,1581.0,348.8465974625144
2.3068,1.8782,3.842003,0.0,1335,0.353558,8.8629,59,472,0,1,-0.15537929717959853,1135.0,490.3114186851211
2.6823,2.3068,0.005733,0.0,2737,0.846182,0.015378,112,2316,2,1,0.38549307486961465,112.0,448.35526315789474
2.8652,2.3781,0.000646,0.0,1811,0.165654,0.001852,142,300,0,1,-0.050665461894166576,747.0,613.3794694348328
2.7489,2.2816,0.001609,0.0,2986,0.254856,0.004423,356,761,0,1,0.3623684999193264,41.0,837.3125720876586
2.8071,2.3299,0.002579,0.0,1529,0.092217,0.007239,76,141,0,1,-0.16293663896382796,1182.0,475.40369088811997
0.0,1.157920892373162e+59,0.0,0.0,111,0.216216,0.008936,18,24,0,1,-0.34947435192946025,1661.0,323.4717416378316
0.0,1.157920892373162e+59,0.0,0.0,1612,0.51737,0.010775,163,834,0,1,0.18087741141188193,164.0,798.2987312572088
0.0,1.157920892373162e+59,0.0,0.0,1597,0.041954,0.287742,22,67,0,1,0.039221988855950046,488.0,695.5305651672434
0.0,1.157920892373162e+59,0.0,0.0,1158,0.044905,0.002184,18,52,0,1,-0.08313019052730514,840.0,583.8811995386391
0.0,1.157920892373162e+59,0.0,0.0,948,0.139241,0.003022,36,132,0,1,-0.11966312163536051,964.0,544.5501730103806
3.6578,2.3776,0.003396,0.0,1884,0.305732,0.012422,163,576,0,1,0.007097846955310862,608.0,657.4682814302191
5.1607,3.4226,4.905928,0.0,1580,0.092405,25.3182,60,146,0,1,-0.1265063593218834,987.0,537.2549019607843
1185.4344,0.5927,1e-06,0.0,1708,0.211358,0.00115,65,361,0,1,-0.08969847344163512,872.0,573.7312572087658
0.0,1.157920892373162e+59,0.0,0.0,264,0.132576,0.039504,19,35,0,1,-0.3178671867771734,1625.0,334.8904267589389
2.0545,1.3355,0.000569,0.0,2975,0.552269,0.00117,436,1643,2,1,0.4627058647324156,84.0,549.671052631579
0.0,1.157920892373162e+59,0.0,0.0,1381,0.33092,0.003596,69,457,0,1,0.04961115417405691,438.0,711.3898500576702
4.8962,4.2107,0.000245,0.0,420,0.454762,0.0012,47,191,0,1,-0.4242526636383243,1697.0,312.0530565167243
0.0,1.157920892373162e+59,0.0,0.0,122,0.180328,0.001239,10,22,0,1,-0.3534707138332799,1665.0,322.20299884659744
3.0945,2.5685,0.000645,0.0,1767,0.778155,0.001995,292,1375,0,1,0.11060393529340365,285.0,759.919261822376
1.4339,1.1398,0.002637,0.0,2017,0.37531,0.003781,139,757,0,1,0.055603238645727415,418.0,717.7335640138408
5.3285,4.5825,1.704875,0.0,1493,0.037508,9.084409,18,56,0,1,-0.19005357287203023,1306.0,436.0726643598616
3.197,2.6535,0.001611,0.0,2394,0.070593,0.00515,88,169,0,1,0.07666182958740136,354.0,738.0334486735871
3.1609,2.6235,0.000337,0.0,1147,0.149085,0.001066,91,171,0,1,-0.255067050514487,1489.0,378.02768166089965
0.0,1.157920892373162e+59,0.0,0.0,222,0.081081,0.363762,8,18,0,1,-0.3398629526976391,1654.0,325.69204152249137
0.0,1.157920892373162e+59,0.0,0.0,1486,0.610363,0.001243,253,907,0,1,0.185574529469293,157.0,800.5190311418685
3.1604,2.6231,0.000641,0.0,1831,2.56035,0.002026,823,4688,2,-1,0.6660785648425119,38.0,716.1184210526316
0.0,1.157920892373162e+59,0.0,0.0,213,0.028169,0.545717,5,6,0,1,-0.3507406929765867,1662.0,323.15455594002304
3.7665,3.2392,41.879181,0.0,1182,0.039763,157.736828,14,47,0,-1,-0.09632056779206995,891.0,567.7047289504037
3.9772,3.4204,42.847589,0.0,1182,0.038071,170.414174,13,45,0,-1,-0.08717519558021361,856.0,578.8062283737024
0.9091,0.7955,0.002391,0.0,1911,0.108844,0.002174,58,208,0,1,-0.05698930549557288,765.0,607.670126874279
0.8898,0.7664,0.002984,0.0,1497,0.079492,0.002655,35,119,0,1,-0.1851372136492864,1276.0,445.5882352941177
14.623,12.5758,28.592102,0.0,1413,0.161359,418.102742,30,228,0,-1,0.1199191525590596,273.0,763.7254901960785
2.3931,1.9623,7.327906,0.0,1209,0.038048,17.536467,15,46,0,1,-0.2514471053295866,1487.0,378.6620530565167
7.9908,6.5525,0.524605,0.0,1538,0.102731,4.192033,49,158,0,1,-0.16152962225010123,1173.0,478.25836216839673
4.9189,4.0827,0.000321,0.0,1156,0.067474,0.00158,55,78,0,1,-0.27741797491604353,1541.0,361.53402537485584
3.1921,2.6494,0.000959,0.0,1021,0.081293,0.003062,54,83,0,1,-0.31272129510930635,1616.0,337.7450980392157
3.2466,2.6946,0.000321,0.0,1428,0.236695,0.001041,178,338,0,1,-0.13532677400311732,1029.0,523.9331026528258
3.9748,3.2991,0.833232,0.0,1650,0.119394,3.311932,74,197,0,1,-0.1199131448748397,967.0,543.598615916955
0.0,1.157920892373162e+59,0.0,0.0,928,0.016164,0.104472,9,15,0,1,-0.15436842257737818,1131.0,491.5801614763552
1.1979,1.0302,0.072273,0.0,1813,0.725869,0.086579,137,1316,0,1,0.07345190822610098,362.0,735.4959630911188
2.5857,2.1658,81.265131,0.0,1755,0.068376,210.129317,19,120,0,-1,0.1918071512711653,153.0,801.7877739331027
3.4489,2.8626,0.000128,0.0,1178,0.05348,0.000443,41,63,0,1,-0.2776018889152879,1542.0,361.2168396770473
4.8595,4.1791,1.02898,0.0,1490,0.055705,5.000283,14,83,0,1,-0.1921276534505438,1312.0,434.1695501730104
4.4165,3.6538,1.658018,0.0,773,0.122898,7.322623,16,95,0,1,-0.3764626923017603,1689.0,314.5905420991926
5.8903,4.889,3.832907,0.0,1015,0.015764,22.577058,10,16,0,1,-0.31566465062879084,1622.0,335.8419838523645
6.5013,5.5911,14.287724,0.0,1632,0.090074,92.888971,17,147,0,1,-0.06200908559067146,775.0,604.4982698961937
9.1406,7.8609,7.040012,0.0,1355,0.039114,64.350167,14,53,0,1,-0.18401772402938887,1269.0,447.8085351787774
0.0,1.157920892373162e+59,0.0,0.0,1708,0.188525,1.294932,32,322,0,1,0.10504707764568942,290.0,758.3333333333333
7.9607,6.5294,2.676136,0.0,1602,0.181024,21.303869,61,290,0,1,-0.10879183088185315,926.0,556.603229527105
8.7876,7.5573,0.510884,0.0,1276,0.017241,4.489438,8,22,0,1,-0.2622115754802615,1501.0,374.2214532871972
4.8823,4.1988,0.000625,0.0,1565,0.088818,0.003049,26,139,0,1,-0.1665323605708083,1198.0,470.3287197231834
0.0,1.157920892373162e+59,0.0,0.0,543,0.134438,0.428409,16,73,0,1,-0.23954440802253668,1448.0,391.0322952710496
6.0759,5.2253,0.284602,0.0,892,0.007848,1.729207,5,7,0,1,-0.3728217449795412,1687.0,315.2249134948097
0.0,1.157920892373162e+59,0.0,0.0,1814,0.480154,1.808189,168,871,0,1,0.23557937747376917,119.0,812.5720876585929
9.0745,7.7896,0.620682,0.0,1692,0.150118,5.632392,72,254,0,1,-0.10109052322410192,902.0,564.2156862745098
5.6358,4.3762,0.224067,0.0,1647,0.048573,1.262806,27,80,0,1,-0.15072598342354748,1106.0,499.5098039215686
3.7916,3.2608,8.714671,0.0,2431,2.202797,33.042966,127,5355,2,-1,0.6744503686747543,36.0,723.3552631578948
0.0,1.157920892373162e+59,0.0,0.0,1332,0.014264,100.263328,5,19,0,-1,0.014959919844724823,581.0,666.0322952710496
10.0167,6.5108,0.732324,0.0,2820,0.053546,7.335429,26,151,0,1,0.18071027835039322,166.0,797.6643598615917
3.8665,3.3252,0.906531,0.0,1364,0.055718,3.505132,14,76,0,1,-0.2283080580283439,1429.0,397.05882352941177
0.0,1.157920892373162e+59,0.0,0.0,1826,0.113363,0.028478,39,207,0,1,0.12288921818974022,266.0,765.9457900807381
5.9102,5.0828,1.43134,0.0,1114,0.039497,8.45956,9,44,0,1,-0.2980028220284666,1588.0,346.62629757785464
4.4099,3.7475,5.638601,0.0,1570,0.23121,24.865625,121,363,0,1,-0.08283769565181291,836.0,585.149942329873
3.7766,3.2478,11.188542,0.0,718,0.164345,42.254255,23,118,0,1,-0.3404563103157943,1655.0,325.3748558246828
4.9783,4.2813,0.379453,0.0,1405,0.02847,1.889023,14,40,0,1,-0.22461083703274234,1413.0,402.13379469434835
2102.5184,1808.1658,1e-06,0.0,2593,0.394138,0.001759,221,1022,0,1,0.2508845750931657,105.0,817.0126874279124
4.3131,3.7093,11.854561,0.0,1447,0.173462,51.130188,39,251,0,1,-0.12125584132929763,974.0,541.3783160322953
1.9133,1.6575,36.710076,0.0,1554,0.03861,70.235652,16,60,0,1,-0.05661004838320606,763.0,608.3044982698962
5.2305,4.4982,32.705115,0.0,1347,0.013363,171.063053,7,18,0,-1,-0.07094396801045738,800.0,596.5686274509803
3.8007,3.1546,16.232296,0.0,646,0.086687,61.694123,12,56,0,-1,-0.35348418296901885,1666.0,321.88581314878894
0.0,1.157920892373162e+59,0.0,0.0,1514,6.60502,0.001166,151,10000,2,-1,1.415058885751479,6.0,831.9078947368421
2.7806,2.3079,0.000641,0.0,1209,0.230769,0.001781,134,279,0,1,-0.2106298083561386,1373.0,414.82122260668973
2.7608,2.2915,0.000641,0.0,1455,0.246735,0.001768,169,359,0,1,-0.12785572424993996,996.0,534.4002306805075
0.0,1.157920892373162e+59,0.0,0.0,139,0.661871,0.15504,37,92,0,1,-0.27323371959790976,1526.0,366.2918108419839
2.807,2.3298,0.001923,0.0,1845,0.604878,0.005397,283,1116,0,1,0.0938528942661827,317.0,749.7693194925029
4.9498,4.086,7.288103,0.0,708,0.122881,36.074522,19,87,0,1,-0.3639850294418339,1675.0,319.0311418685121
3.7741,3.168,6.368955,0.0,1470,0.04966,24.037294,22,73,0,1,-0.17329618935137311,1228.0,460.8131487889273
0.0,1.157920892373162e+59,0.0,0.0,320,0.025,0.003401,7,8,0,1,-0.32142661270104916,1631.0,332.98731257208766
5.7155,4.5781,0.403996,0.0,1825,0.072329,2.309024,33,132,0,1,-0.09343429456165572,885.0,569.6078431372549
5.2973,4.3968,0.310255,0.0,563,0.101243,1.643516,21,57,0,1,-0.4441877007773964,1701.0,310.7843137254902
0.0,1.157920892373162e+59,0.0,0.0,1157,0.936906,0.002542,302,1084,0,1,0.16037877295089664,204.0,785.6113033448673
3.7906,3.2713,0.330664,0.0,1689,0.028419,1.253406,20,48,0,1,-0.14500348570666682,1072.0,510.2941176470588
1.2064,1.0553,0.352454,0.0,1966,0.065107,0.425218,44,128,0,1,-0.05418246398003887,756.0,610.5247981545559
3.6215,2.7227,0.064192,0.0,1953,0.877112,0.232472,166,1713,0,1,0.15911458196452236,207.0,784.6597462514417
2.7189,2.2567,0.000641,0.0,2666,0.042386,0.001743,79,113,0,1,0.14268097367177693,226.0,778.6332179930796
2.7267,2.2632,0.00016,0.0,1350,0.051852,0.000437,45,70,0,1,-0.22911060895859225,1434.0,395.4728950403691
3.5535,3.056,0.589495,0.0,1646,0.40401,2.094743,149,665,0,1,-0.04187615113977702,731.0,618.4544405997693
114.7031,20.5204,3.2e-05,0.0,2825,0.59115,0.003661,450,1670,2,1,0.43161462206247564,98.0,499.0131578947369
0.0,1.157920892373162e+59,0.0,0.0,186,0.231183,0.001715,15,43,0,1,-0.3266748591522508,1633.0,332.3529411764706
2.4289,2.016,0.00082,0.0,1319,0.136467,0.001992,99,180,0,1,-0.20692858305528058,1363.0,417.9930795847751
0.0,1.157920892373162e+59,0.0,0.0,1930,0.070466,2.021404,51,136,0,1,0.14658021154278716,220.0,780.5363321799308
0.0,1.157920892373162e+59,0.0,0.0,173,2.687861,0.006087,66,465,0,-1,0.035429714521851174,498.0,692.358708189158
2.4239,2.0119,0.000963,0.0,1532,0.065927,0.002334,70,101,0,1,-0.1691504305542018,1211.0,466.20530565167246
2.4583,2.0404,0.00161,0.0,1622,0.24291,0.003957,92,394,0,1,-0.10065149632272993,900.0,564.850057670127
2.0642,1.6926,0.010535,0.0,1372,0.052478,0.021747,30,72,0,1,-0.22672065870795768,1423.0,398.961937716263
2.3936,1.9867,0.001289,0.0,1254,0.035088,0.003086,28,44,0,1,-0.2634464387740624,1502.0,373.9042675893887
2.5251,2.0958,0.000339,0.0,1469,0.062628,0.000856,41,92,0,1,-0.1948772872818508,1322.0,430.99769319492503
2.5022,2.0769,0.00016,0.0,1140,0.250877,0.000401,148,286,0,1,-0.22294319552119818,1405.0,404.6712802768166
2.6695,2.2157,0.001612,0.0,1698,0.469376,0.004303,212,797,0,1,0.0013418607223165818,631.0,650.1730103806228
2.3885,2.0541,0.00016,0.0,1443,0.050589,0.000383,41,73,0,1,-0.20457617257877908,1355.0,420.53056516724337
0.0,1.157920892373162e+59,0.0,0.0,738,0.182927,0.011969,42,135,0,1,-0.1698515293898032,1214.0,465.2537485582468
0.7755,0.6786,0.003448,0.0,1632,0.26777,0.002674,154,437,0,1,-0.07641778598054375,818.0,590.8592848904268
2.5393,2.1076,0.000643,0.0,1842,0.385993,0.001634,191,711,0,1,0.02012212841197565,555.0,674.2791234140716
1.3508,1.0401,0.007229,0.0,1789,0.047513,0.009764,42,85,0,1,-0.10890512135714928,927.0,556.2860438292964
2.5281,2.1742,0.29039,0.0,174,0.574713,0.734144,16,100,0,1,-0.4870416052429306,1710.0,307.9296424452134
7.0054,6.0247,3.856151,0.0,2773,1.064912,27.013961,318,2953,2,-1,0.5337931371449637,64.0,622.0394736842105
2.6683,2.2147,0.000497,0.0,1163,0.074807,0.001325,44,87,0,1,-0.2769138084099402,1537.0,362.80276816608995
0.0,1.157920892373162e+59,0.0,0.0,207,0.492754,0.008139,36,102,0,1,-0.2772490831078519,1540.0,361.85121107266434
1.2302,1.0344,0.198919,0.0,1974,0.039007,0.244703,25,77,0,1,-0.06334248363583159,780.0,602.9123414071511
1.1896,1.0409,0.104365,0.0,1732,0.013857,0.124155,11,24,0,1,-0.13981178680721493,1050.0,517.2722029988466
0.0,1.157920892373162e+59,0.0,0.0,1025,0.052683,0.053992,15,54,0,1,-0.11933341785803818,961.0,545.5017301038063
0.0,1.157920892373162e+59,0.0,0.0,515,0.08932,0.005261,10,46,0,1,-0.2564539296213789,1492.0,377.07612456747404
1.0946,0.9085,0.0003,0.0,1108,0.033394,0.000328,22,37,0,1,-0.3057526810374332,1603.0,341.86851211072667
0.0,1.157920892373162e+59,0.0,0.0,1412,0.157224,0.010046,93,222,0,1,0.029563012976412985,521.0,685.0634371395618
0.0,1.157920892373162e+59,0.0,0.0,1436,0.055014,0.100036,31,79,0,1,-0.0005278805014132595,636.0,648.5870818915802
0.0,1.157920892373162e+59,0.0,0.0,266,0.206767,0.005004,30,55,0,1,-0.30349603842849066,1598.0,343.4544405997693
3.4507,2.9075,1.105996,0.0,1520,0.242105,3.816433,98,368,0,1,-0.12373217741737975,981.0,539.1580161476355
1.2296,1.0651,0.045256,0.0,1559,0.02694,0.055646,23,42,0,1,-0.18186173717487317,1264.0,449.3944636678201
3.518,3.0255,13.329375,0.0,2276,0.044376,46.892336,22,101,0,1,0.07872698740148946,348.0,739.9365628604382
